ID,Tiempo,PARA1,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,THR,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,P_FRQ
1,84.1237147,0.0012,2,1924,1828,1150,19998,71,91,0.064,59,182,50,91,94,7202000.0,514706.0,306,92
1,84.1277035,0.0018,1,208,25,10,423,54,59,0.024,51,14,50,51,67,70242.0,1926.0,576,92
1,84.128932,0.0031,1,11,1,0,11,50,91,0.024,51,1,50,0,90,1373.0,88.232,663,87
1,84.1297393,0.0024,1,50,3,0,118,51,25,0.024,50,2,50,14,40,16378.0,549.427,564,87
1,84.1303107,0.0012,1,126,16,10,463,56,35,0.024,50,8,50,23,63,66398.0,1926.0,455,87
1,84.131206,0.0012,1,0,7,0,133,59,53,0.024,50,1,50,45,1000,20618.0,671.153,541,92
1,84.131771,0.0018,1,1531,161,90,2871,59,56,0.024,50,105,50,41,68,566019.0,20303.0,382,92
1,84.1351297,0.0018,1,27,3,0,38,51,79,0.024,50,2,50,90,74,5704.0,260.443,419,92
1,84.1355985,0.0012,1,49,4,0,119,51,34,0.024,50,2,50,28,40,14976.0,460.982,461,92
1,84.1362288,0.0012,1,114,8,0,152,51,53,0.024,50,6,50,54,52,22113.0,605.338,502,92
1,84.1368095,0.0012,1,170,20,0,286,56,70,0.024,50,10,50,86,58,58407.0,2029.0,492,87
1,84.137541,0.0018,1,170,1,0,286,50,3,0.024,50,1,50,0,5,58407.0,97.21,471,92
1,84.1380125,0.0024,1,164,52,20,1036,57,50,0.024,50,7,50,51,42,171410.0,5225.0,461,92
1,84.1394795,0.0012,1,0,121,70,1996,64,61,0.024,50,1,50,60,1000,485926.0,23080.0,372,92
1,84.141908,0.0018,1,20,16,0,304,57,53,0.024,50,3,50,45,150,56242.0,2063.0,391,87
1,84.1432413,0.0024,1,20,1,0,304,50,3,0.024,50,1,50,0,50,56242.0,97.291,492,97
1,84.1436765,0.0012,1,127,4,0,142,50,28,0.024,50,3,50,66,23,18605.0,587.471,458,92
1,84.1440447,0.0018,2,3073,1808,1070,20000,68,90,0.062,58,280,50,90,91,6685000.0,399785.0,311,92
1,84.1444065,0.0018,1,37,39,10,572,56,68,0.024,50,4,50,65,108,121543.0,4010.0,445,92
1,84.1454143,0.0018,1,1730,221,110,3524,61,63,0.024,50,101,50,66,58,732519.0,28399.0,467,87
1,84.149415,0.0012,1,193,15,0,413,54,36,0.024,50,6,50,41,31,58163.0,1656.0,442,92
1,84.1508947,0.0018,1,15,5,0,93,51,54,0.024,50,2,50,38,133,14000.0,485.877,535,97
1,84.1514605,0.0018,1,78,10,0,255,53,39,0.024,50,5,50,28,64,37637.0,973.551,435,92
1,84.1526327,0.0024,1,0,3,0,37,51,81,0.024,50,1,50,55,1000,6558.0,342.158,523,92
1,84.1533832,0.0024,1,1918,250,130,4394,59,57,0.024,50,106,50,58,55,816241.0,27276.0,439,92
1,84.1585025,0.0018,1,116,20,0,267,56,75,0.024,50,11,50,60,94,58041.0,2060.0,566,92
1,84.1594367,0.0024,1,9,5,0,49,51,102,0.022,50,2,50,76,222,9242.0,321.769,578,92
1,84.1599235,0.0018,1,12,2,0,56,51,36,0.022,50,1,50,23,83,7564.0,340.742,451,92
1,84.1604205,0.0024,1,12,1,0,56,50,18,0.022,50,1,50,0,83,7564.0,97.017,483,92
1,84.160933,0.0018,1,149,24,10,461,56,52,0.022,50,10,50,44,67,81100.0,2591.0,489,92
1,84.1618517,0.0012,1,614,167,90,2574,58,65,0.022,50,41,50,64,66,562176.0,21405.0,368,92
1,84.1643802,0.0024,2,4342,1849,1200,20000,72,92,0.058,58,386,50,93,88,7510000.0,570372.0,329,92
1,84.1648707,0.0018,1,12,3,0,57,53,53,0.022,50,1,50,45,83,9455.0,339.524,454,92
1,84.1653667,0.0012,1,0,1,0,5,51,200,0.022,50,1,50,0,1000,1190.0,133.649,486,92
1,84.1661757,0.0018,1,269,42,10,691,54,61,0.022,50,15,50,63,55,119316.0,3413.0,575,92
1,84.167444,0.0012,1,27,15,0,425,54,35,0.022,50,3,50,30,111,56517.0,1488.0,568,92
1,84.16855,0.0024,1,201,180,100,3538,60,51,0.022,50,11,50,50,54,663802.0,24024.0,422,92
1,84.1726545,0.0018,1,0,1,0,54,51,19,0.022,50,1,50,0,1000,4697.0,233.629,493,97
1,84.1731945,0.0012,1,27,3,0,27,51,111,0.022,50,3,50,0,111,4667.0,235.527,481,87
1,84.1737335,0.0024,1,192,12,0,286,54,42,0.022,50,9,50,31,46,44774.0,1414.0,491,92
1,84.1745015,0.0012,1,192,1,0,0,50,0,0.022,50,1,50,0,5,0.0,118.938,508,107
1,84.1749745,0.0012,1,167,13,0,179,55,73,0.022,50,12,50,83,71,34130.0,1145.0,476,97
1,84.175585,0.0024,1,0,10,0,273,59,37,0.022,50,1,50,32,1000,37179.0,1017.0,515,92
1,84.1763782,0.0018,1,1732,247,170,3514,68,70,0.022,50,120,50,71,69,1105000.0,84311.0,377,92
1,84.1803302,0.0012,1,452,32,10,521,57,61,0.022,50,26,50,86,57,108367.0,3994.0,419,92
1,84.1814927,0.0024,1,319,42,10,574,55,73,0.022,50,26,50,62,81,121970.0,3982.0,463,92
1,84.1825827,0.0024,1,319,1,10,574,50,2,0.022,50,1,50,0,3,121970.0,171.128,455,92
1,84.1830188,0.0018,1,0,4,0,33,61,121,0.022,50,1,50,93,1000,7351.0,394.281,533,92
1,84.183669,0.0018,1,70,2,0,70,50,29,0.022,50,2,50,0,28,8449.0,301.809,580,92
1,84.1842027,0.0012,1,2296,204,110,3370,60,61,0.022,50,132,50,67,57,702598.0,26598.0,423,87
1,84.1847138,0.0024,2,15578,1908,1290,20000,69,95,0.056,58,1483,50,96,95,8087000.0,614102.0,323,92
1,84.1880535,0.0024,1,453,43,20,790,56,54,0.022,50,32,50,32,70,143838.0,4419.0,522,92
1,84.189281,0.0024,1,453,1,20,790,50,1,0.022,50,1,50,0,2,143838.0,125.374,508,92
1,84.190114,0.0012,1,27,4,0,39,51,103,0.022,50,3,50,90,111,7564.0,383.56,540,92
1,84.1906035,0.0018,1,363,25,10,680,53,37,0.022,50,13,50,37,35,97264.0,2481.0,469,92
1,84.1917245,0.0024,1,1428,243,140,3335,60,73,0.022,50,103,50,73,72,902800.0,40913.0,350,87
1,84.1955165,0.0018,1,258,51,20,855,56,60,0.022,50,16,50,58,62,157167.0,4626.0,498,92
1,84.1968485,0.0012,1,255,24,10,569,56,42,0.022,50,15,50,28,58,89426.0,2771.0,537,92
1,84.1979683,0.0018,1,2662,358,220,4973,65,72,0.022,50,174,50,79,65,1413000.0,74210.0,448,92
1,84.203411,0.0018,1,16,13,0,247,53,53,0.022,50,2,50,47,125,39071.0,1271.0,437,92
1,84.2041938,0.0018,1,3,2,0,4,52,500,0.022,50,1,50,1000,333,579.5,75.244,556,92
1,84.2046822,0.0024,1,5393,480,360,5991,66,80,0.022,50,435,50,75,80,2252000.0,156811.0,398,92
1,84.2050498,0.0024,2,16703,2467,5400,20000,83,123,0.062,59,2037,50,130,121,33739000.0,11315000.0,233,131
1,84.2111108,0.0012,1,28,1,0,28,50,36,0.022,50,1,50,0,35,4087.0,196.179,371,92
1,84.2117047,0.0018,1,12445,1830,2100,20000,73,92,0.026,51,1118,50,94,89,13163000.0,1636000.0,322,87
1,84.2253855,0.0024,2,19544,2542,9540,20000,88,127,0.096,62,2485,50,125,127,59602000.0,32133000.0,214,102
1,84.2320485,0.0018,1,6810,1932,2640,20000,75,97,0.034,54,655,50,96,96,16491000.0,2453000.0,229,97
1,84.2457187,0.0024,2,14004,2552,9040,20000,85,128,0.122,64,1775,50,129,126,56481000.0,27810000.0,252,92
1,84.2523842,0.0018,1,0,1311,1570,19997,74,66,0.038,54,1,50,65,1000,9869000.0,1243000.0,219,92
1,84.2660555,0.0018,2,17278,2517,7390,20000,85,126,0.138,65,2164,50,129,125,46213000.0,19589000.0,196,92
1,84.2727685,0.0012,1,12956,970,980,19985,73,49,0.04,55,625,50,49,48,6152000.0,618048.0,271,87
1,84.2863875,0.0018,2,19863,2447,7020,20000,86,122,0.148,66,2430,50,125,122,43864000.0,17403000.0,210,92
1,84.2931515,0.0024,1,2901,939,1050,19945,72,47,0.04,55,131,50,47,45,6618000.0,757611.0,242,97
1,84.3067167,0.0021,2,14417,2524,6940,20000,85,126,0.158,67,1812,50,127,125,43383000.0,17416000.0,218,92
1,84.313501,0.0018,1,8934,948,1000,19968,73,47,0.042,55,403,50,49,45,6304000.0,671845.0,245,92
1,84.3270535,0.0012,2,10365,2524,7290,20000,86,126,0.17,67,1298,50,127,125,45553000.0,18875000.0,205,136
1,84.333853,0.0018,1,19609,1016,1070,19971,73,51,0.044,55,999,50,47,50,6698000.0,714647.0,301,97
1,84.3473885,0.0018,2,5151,2525,7180,20000,83,126,0.18,68,664,50,125,128,44895000.0,18173000.0,221,102
1,84.3542325,0.0024,1,245,959,1030,19958,72,48,0.044,56,14,50,47,57,6454000.0,692025.0,231,97
1,84.3677252,0.0018,2,6624,2501,7050,20000,85,125,0.194,68,822,50,125,124,44074000.0,17833000.0,216,92
1,84.3745755,0.0024,1,8833,943,1110,19983,73,47,0.046,56,407,50,48,46,6971000.0,826764.0,244,97
1,84.388058,0.0024,2,17222,2514,7120,20000,84,126,0.202,69,2166,50,125,125,44483000.0,18172000.0,199,131
1,84.3949523,0.0031,1,4605,947,1000,19988,75,47,0.048,56,233,50,46,50,6255000.0,669107.0,314,92
1,84.4083945,0.0018,2,5995,2462,6510,20000,84,123,0.208,69,749,50,122,124,40695000.0,14784000.0,218,92
1,84.415334,0.0018,1,15158,996,1080,19968,74,50,0.048,56,740,50,53,48,6749000.0,765783.0,269,97
1,84.4287275,0.0024,2,15946,2457,7220,20000,86,123,0.218,69,1961,50,122,122,45102000.0,18475000.0,204,92
1,84.435696,0.0018,1,2163,989,1060,19990,73,49,0.05,57,107,50,49,49,6638000.0,724192.0,277,92
1,84.4490587,0.0012,2,10787,2509,6970,20000,84,125,0.224,70,1359,50,124,125,43570000.0,17296000.0,208,102
1,84.456077,0.0024,1,12492,1038,1040,19969,71,52,0.052,57,648,50,52,51,6510000.0,640186.0,330,87
1,84.4693913,0.0024,2,5804,2510,6530,20000,83,126,0.23,70,748,50,124,128,40837000.0,14784000.0,226,92
1,84.4764435,0.0012,1,697,1003,960,19967,72,50,0.052,57,32,50,50,45,6006000.0,579896.0,264,97
1,84.4897262,0.0018,2,0,2546,6660,19999,85,127,0.238,70,1,50,127,1000,41612000.0,15678000.0,332,136
1,84.4967895,0.0031,1,10736,969,1030,19999,73,48,0.054,57,497,50,50,46,6471000.0,689640.0,327,97
1,84.510058,0.0018,2,10989,2559,7510,20000,84,128,0.244,70,1416,50,126,128,46958000.0,19373000.0,236,92
1,84.5171792,0.0024,1,10614,1088,1050,19979,70,54,0.054,57,589,50,53,55,6591000.0,646431.0,346,87
1,84.5303865,0.0018,2,6234,2513,6960,19999,86,126,0.252,71,768,50,126,123,43537000.0,17282000.0,217,92
1,84.5375542,0.0024,1,256,1116,1130,19964,73,56,0.056,58,17,50,55,66,7093000.0,745320.0,270,97
1,84.5507193,0.0018,2,2827,2531,7010,20000,84,127,0.258,71,370,50,125,130,43815000.0,17180000.0,198,92
1,84.557896,0.0031,1,2714,1044,1090,20000,72,52,0.058,58,141,50,52,51,6852000.0,725687.0,300,92
1,84.5710617,0.0031,2,10528,2485,7680,20000,85,124,0.266,71,1293,50,125,122,48032000.0,20641000.0,225,107
1,84.5782245,0.0018,1,4305,1304,1260,19992,72,65,0.058,58,283,50,65,65,7914000.0,828606.0,346,87
1,84.5914025,0.0018,2,6658,2421,5560,20000,83,121,0.27,71,829,50,119,124,34757000.0,11204000.0,331,102
1,84.5985597,0.0018,1,15465,1543,1810,19992,73,77,0.06,58,1116,50,94,72,11357000.0,1465000.0,297,97
1,84.611739,0.0024,2,2475,2340,3910,20000,80,117,0.272,71,330,50,114,133,24427000.0,5691000.0,212,92
1,84.6189005,0.0018,1,19589,1864,2340,19997,75,93,0.062,59,1821,50,105,92,14638000.0,2094000.0,317,87
1,84.6320745,0.0031,2,4709,2185,3240,20000,78,109,0.274,71,503,50,110,106,20257000.0,4028000.0,253,92
1,84.6392357,0.0018,1,6324,950,1290,10355,74,92,0.064,59,573,50,93,90,8086000.0,1269000.0,246,87
1,84.6500265,0.0024,1,11930,1897,2660,19999,76,95,0.068,59,1138,50,94,95,16672000.0,2658000.0,278,97
1,84.652415,0.0018,2,15179,2261,3750,20000,79,113,0.276,71,1720,50,112,113,23433000.0,5084000.0,222,92
1,84.67037,0.0018,1,6745,1822,2430,20000,75,91,0.072,60,608,50,91,90,15221000.0,2364000.0,309,97
1,84.672751,0.0018,2,11240,2238,3130,20000,77,112,0.276,71,1269,50,110,112,19595000.0,3663000.0,259,131
1,84.690705,0.0018,1,8639,1892,2640,20000,77,95,0.074,60,815,50,94,94,16518000.0,2694000.0,215,92
1,84.6930862,0.0018,2,7407,2069,2450,20000,77,103,0.278,71,790,50,101,106,15339000.0,2387000.0,258,92
1,84.7110397,0.0018,1,3718,725,1010,7998,75,91,0.076,60,328,50,92,88,6356000.0,1017000.0,322,92
1,84.7134188,0.0018,2,16607,2141,2830,19995,77,107,0.274,71,1775,50,108,106,17677000.0,3090000.0,252,92
1,84.719482,0.0018,1,2990,686,950,7349,76,93,0.076,60,293,50,90,97,5966000.0,1058000.0,279,92
1,84.7272672,0.0024,1,3921,680,900,7191,75,95,0.076,60,384,50,90,97,5650000.0,864271.0,309,92
1,84.733751,0.0018,2,3945,2073,2390,20000,74,104,0.262,71,388,50,104,98,14977000.0,2177000.0,313,92
1,84.7348932,0.0024,1,4203,673,890,7205,74,93,0.076,60,397,50,91,94,5563000.0,877816.0,284,92
1,84.7425312,0.0018,1,3126,667,850,7391,73,90,0.076,60,285,50,89,91,5331000.0,735092.0,301,92
1,84.7503722,0.0018,1,4053,664,840,7224,74,92,0.076,60,387,50,87,95,5286000.0,789598.0,287,87
1,84.7540827,0.0018,2,234,1151,1290,11366,76,101,0.252,71,26,50,101,111,8061000.0,1201000.0,320,92
1,84.758045,0.0018,1,3694,667,770,7052,73,95,0.076,60,349,50,94,94,4869000.0,651854.0,275,92
1,84.7655855,0.0024,1,3697,656,820,7393,75,89,0.076,60,332,50,87,89,5124000.0,729988.0,342,87
1,84.765881,0.0018,2,3348,2037,2100,19999,74,102,0.246,70,368,50,100,109,13179000.0,1750000.0,281,102
1,84.7734135,0.0012,1,5358,653,810,7140,73,91,0.076,60,511,50,79,95,5116000.0,743686.0,302,92
1,84.7809935,0.0018,1,3613,665,860,7373,74,90,0.078,60,327,50,89,90,5413000.0,813544.0,311,87
1,84.7862175,0.0012,2,6316,2015,1720,20000,72,101,0.24,70,638,50,100,101,10754000.0,1167000.0,297,92
1,84.7888072,0.0018,1,3724,648,800,7266,75,89,0.078,61,337,50,87,90,5004000.0,698750.0,320,92
1,84.7965055,0.0018,1,3691,657,740,7009,76,94,0.08,61,341,50,95,92,4662000.0,646906.0,369,92
1,84.8039992,0.0018,1,4035,675,810,7330,74,92,0.08,61,369,50,92,91,5122000.0,734934.0,308,92
1,84.8065622,0.0024,2,8911,2087,1950,19993,73,104,0.232,70,934,50,104,104,12199000.0,1461000.0,233,92
1,84.8117937,0.0018,1,4333,658,760,7425,73,89,0.08,61,399,50,83,92,4809000.0,658014.0,291,87
1,84.819662,0.0024,1,3904,653,770,7105,75,92,0.08,61,366,50,89,93,4828000.0,680951.0,329,92
1,84.8269045,0.0018,2,3339,2042,1850,20000,73,102,0.226,70,327,50,102,97,11592000.0,1294000.0,370,92
1,84.8272405,0.0018,1,3866,638,790,6954,73,92,0.082,61,354,50,91,91,4952000.0,726341.0,347,87
1,84.834625,0.0012,1,4534,671,860,7451,75,90,0.082,61,415,50,87,91,5427000.0,850016.0,374,92
1,84.8425202,0.0018,1,4268,637,780,7170,73,89,0.082,61,386,50,86,90,4873000.0,656193.0,339,87
1,84.8472347,0.0018,2,7211,1991,1540,19994,72,100,0.218,69,731,50,98,101,9668000.0,908900.0,286,92
1,84.8501245,0.0018,1,4237,672,720,7466,74,90,0.082,61,377,50,91,88,4543000.0,606542.0,360,97
1,84.8580282,0.0018,1,3981,650,700,7206,72,90,0.084,61,354,50,91,88,4404000.0,529549.0,354,92
1,84.8656788,0.0018,1,281,41,10,628,58,65,0.084,61,19,50,63,67,115565.0,3805.0,428,87
1,84.8667432,0.0024,1,2704,551,690,6082,75,91,0.084,61,254,50,87,93,4340000.0,642666.0,291,92
1,84.8675715,0.0024,2,17868,1991,1660,20000,73,100,0.21,69,1778,50,99,99,10383000.0,1075000.0,255,92
1,84.873264,0.0031,1,359,62,40,826,61,75,0.084,61,32,50,64,89,254309.0,14088.0,364,92
1,84.8745268,0.0024,1,1659,520,540,5837,73,89,0.084,61,146,50,89,88,3431000.0,416635.0,296,92
1,84.8809582,0.0018,1,336,53,20,793,60,67,0.084,61,22,50,67,65,178029.0,7061.0,414,92
1,84.8821897,0.0012,1,2519,634,620,7061,72,90,0.084,61,231,50,88,91,3899000.0,424490.0,297,92
1,84.8879077,0.0012,2,5278,753,640,7902,71,95,0.206,69,505,50,94,95,4010000.0,412731.0,396,92
1,84.889692,0.0018,1,3257,543,630,6161,75,88,0.084,61,295,50,85,90,3978000.0,549936.0,307,87
1,84.8962535,0.0018,2,10838,1931,1600,20000,73,97,0.198,68,1021,50,99,94,10030000.0,1058000.0,357,92
1,84.896589,0.0018,1,0,34,20,445,62,76,0.084,61,1,50,74,1000,134505.0,7235.0,403,92
1,84.897471,0.0018,1,1968,555,610,6079,73,91,0.084,61,176,50,92,89,3825000.0,473817.0,319,92
1,84.9039942,0.0018,1,0,62,30,827,63,75,0.084,61,1,50,73,1000,204960.0,9157.0,428,97
1,84.9052597,0.0024,1,1870,526,680,5850,76,90,0.084,61,171,50,89,91,4292000.0,683724.0,328,92
1,84.911593,0.0024,1,513,53,30,745,64,71,0.086,61,35,50,77,68,244671.0,15008.0,339,92
1,84.9127825,0.0024,1,1928,559,610,6253,72,89,0.086,61,161,50,92,83,3811000.0,467689.0,292,92
1,84.9165898,0.0012,2,5707,1783,1360,19998,72,89,0.19,68,483,50,90,84,8521000.0,799073.0,297,102
1,84.9194708,0.0018,1,0,42,20,699,59,60,0.086,61,1,50,58,1000,143045.0,5216.0,415,97
1,84.9206052,0.0024,1,1850,535,650,6015,72,89,0.086,61,167,50,88,90,4115000.0,555691.0,280,92
1,84.9270767,0.0018,1,333,57,30,783,63,73,0.086,61,30,50,60,90,224297.0,12085.0,408,92
1,84.9283047,0.0024,1,1762,539,480,6098,70,88,0.086,61,143,50,91,81,3059000.0,295434.0,289,92
1,84.9348445,0.0021,1,403,38,20,820,58,46,0.086,61,21,50,40,52,139446.0,4504.0,424,92
1,84.9361035,0.0024,1,2905,482,520,5696,72,85,0.086,61,248,50,83,85,3272000.0,418832.0,314,97
1,84.9369225,0.0021,2,16359,1818,1510,20000,73,91,0.182,68,1462,50,97,89,9435000.0,991131.0,284,92
1,84.9422388,0.0012,1,74,7,0,237,54,30,0.086,61,5,50,12,67,31842.0,862.783,403,87
1,84.942977,0.0024,1,0,3,0,51,51,59,0.086,61,1,50,39,1000,7930.0,270.753,394,92
1,84.9435095,0.0024,1,26,3,0,43,50,70,0.086,61,3,50,0,115,6801.0,272.141,378,87
1,84.943985,0.0018,1,108,29,10,348,60,83,0.086,61,11,50,75,101,112118.0,6049.0,405,92
1,84.9447667,0.0018,1,2216,451,480,4942,70,91,0.086,61,220,50,84,99,3018000.0,348566.0,274,97
1,84.9503132,0.0012,1,175,36,20,946,57,38,0.086,61,13,50,29,74,156221.0,4910.0,459,92
1,84.9516907,0.0012,1,0,42,20,565,63,74,0.086,61,1,50,72,1000,165707.0,8813.0,413,92
1,84.9526937,0.0012,1,1859,410,490,4591,76,89,0.086,61,181,50,83,97,3117000.0,462080.0,243,92
1,84.9572615,0.0024,2,12369,1675,1330,19999,73,84,0.172,67,1015,50,86,82,8365000.0,849476.0,397,92
1,84.957772,0.0018,1,44,7,0,99,56,71,0.086,61,4,50,54,90,16928.0,597.596,381,92
1,84.958319,0.0012,1,5,3,0,21,51,143,0.086,61,1,50,133,200,4178.0,198.812,417,87
1,84.9593098,0.0018,1,3042,475,510,5613,73,85,0.086,61,266,50,81,87,3200000.0,375207.0,243,92
1,84.9654405,0.0024,1,44,5,0,54,52,93,0.086,61,4,50,100,90,9760.0,329.998,244,87
1,84.9659287,0.0024,1,126,20,10,272,58,74,0.086,61,12,50,55,95,63532.0,2519.0,372,102
1,84.9668505,0.0018,1,372,54,20,783,60,69,0.086,61,25,50,70,67,164395.0,6490.0,461,92
1,84.96807,0.0012,1,399,395,390,4487,70,88,0.086,61,43,50,86,107,2492000.0,259881.0,244,92
1,84.9731527,0.0018,1,591,48,20,808,58,59,0.086,61,34,50,64,57,169367.0,5936.0,391,87
1,84.974669,0.0018,1,405,61,30,779,62,78,0.086,61,29,50,85,71,200446.0,9209.0,399,92
1,84.9758868,0.0018,1,1869,411,520,4629,73,89,0.086,61,185,50,81,98,3254000.0,480590.0,263,92
1,84.9776017,0.0024,2,15425,1962,1710,19979,74,98,0.164,67,1539,50,92,99,10695000.0,1287000.0,318,92
1,84.9809552,0.0024,1,513,59,30,733,61,80,0.086,61,44,50,68,85,220759.0,11316.0,342,92
1,84.9822325,0.0024,1,2852,596,630,7122,74,84,0.086,61,253,50,80,88,3936000.0,494722.0,242,92
1,84.9897905,0.0018,1,3341,499,560,5977,74,83,0.086,61,281,50,82,84,3544000.0,483009.0,325,92
1,84.9962115,0.0012,1,79,4,0,84,52,48,0.086,61,3,50,250,37,12627.0,448.938,346,92
1,84.9967408,0.0024,1,3726,540,510,7220,71,75,0.088,61,268,50,77,71,3219000.0,320930.0,374,92
1,84.9979395,0.0024,2,9141,1966,1670,20000,75,98,0.156,66,921,50,96,100,10492000.0,1205000.0,255,92
1,85.004405,0.0018,1,0,29,10,558,61,52,0.088,61,1,50,50,1000,91165.0,2893.0,360,92
1,85.0054295,0.0012,1,1726,484,470,5717,71,85,0.088,61,147,50,84,85,2967000.0,318928.0,291,92
1,85.0116217,0.0012,1,9,2,0,9,50,222,0.088,61,2,50,0,222,1586.0,184.346,288,92
1,85.0121005,0.0018,1,30,8,0,153,56,52,0.088,61,3,50,40,100,25529.0,911.209,300,92
1,85.0126913,0.0018,1,3,3,0,65,51,46,0.088,61,1,50,32,333,7564.0,296.475,331,92
1,85.013243,0.0024,1,274,29,10,520,58,56,0.088,61,15,50,57,54,98362.0,3656.0,283,92
1,85.0141962,0.0012,1,1910,378,350,4413,72,86,0.088,61,180,50,79,94,2193000.0,221670.0,277,92
1,85.0182815,0.0018,2,19445,1747,1250,19999,71,87,0.144,66,1692,50,99,87,7866000.0,654807.0,442,92
1,85.0192668,0.0018,1,1910,1,0,0,50,0,0.088,61,1,50,0,0,0.0,108.138,454,92
1,85.019701,0.0018,1,0,3,0,193,51,16,0.088,61,1,50,10,1000,21930.0,567.335,354,92
1,85.0203717,0.0024,1,4,9,0,281,55,32,0.088,61,1,50,28,250,40748.0,1155.0,294,92
1,85.0210945,0.0012,1,90,38,20,768,59,49,0.088,61,9,50,42,100,140209.0,4832.0,329,92
1,85.0222925,0.0018,1,297,351,280,4328,72,81,0.088,61,30,50,79,101,1793000.0,161539.0,275,97
1,85.027229,0.0018,1,297,1,0,0,50,0,0.088,61,1,50,0,3,0.0,129.314,414,87
1,85.0277677,0.0012,1,337,11,0,338,52,33,0.088,61,11,50,0,32,36478.0,878.949,313,87
1,85.0287697,0.0012,1,241,32,10,537,56,60,0.088,61,14,50,61,58,104768.0,3560.0,473,92
1,85.0297735,0.0018,1,2749,291,240,3506,68,83,0.088,61,242,50,64,88,1550000.0,138604.0,275,92
1,85.0337362,0.0024,1,210,21,10,285,57,74,0.088,61,16,50,66,76,62983.0,2365.0,308,92
1,85.034584,0.0012,1,244,14,0,373,53,38,0.088,61,9,50,39,36,54504.0,1496.0,342,87
1,85.03539,0.0018,1,445,35,20,755,56,46,0.088,61,21,50,45,47,126301.0,3703.0,361,92
1,85.0365787,0.0012,1,0,20,0,388,58,52,0.088,61,1,50,48,1000,57462.0,1707.0,330,92
1,85.0374025,0.0012,1,363,343,250,4408,68,78,0.086,61,31,50,77,85,1598000.0,114555.0,309,92
1,85.0386105,0.0024,2,15793,1749,1400,20000,75,87,0.132,65,1365,50,91,86,8794000.0,879677.0,274,92
1,85.042277,0.0024,1,147,4,0,157,51,25,0.086,61,4,50,0,27,18941.0,478.178,309,92
1,85.0431832,0.0012,1,37,9,0,121,54,74,0.086,61,4,50,59,108,20832.0,686.857,499,92
1,85.043795,0.0012,1,0,2,0,76,50,26,0.086,61,1,50,13,1000,10645.0,380.294,257,92
1,85.044305,0.0012,1,23,14,0,197,54,71,0.086,61,3,50,63,130,38247.0,1289.0,356,92
1,85.045238,0.0012,1,1754,297,250,3526,68,84,0.086,61,156,50,79,88,1593000.0,136403.0,294,92
1,85.0492025,0.0018,1,407,16,0,456,54,35,0.086,61,15,50,20,36,58621.0,1515.0,430,92
1,85.0507045,0.0018,1,86,14,0,417,54,34,0.086,61,3,50,33,34,53162.0,1373.0,510,92
1,85.0518522,0.0018,1,341,42,20,697,60,60,0.086,61,27,50,42,79,162962.0,7019.0,394,92
1,85.0529865,0.0018,1,507,68,60,751,67,91,0.086,61,48,50,81,94,386832.0,34604.0,345,92
1,85.0541667,0.0018,1,210,181,180,2145,72,84,0.086,61,20,50,83,95,1151000.0,141203.0,243,92
1,85.056779,0.0012,1,271,40,20,480,60,83,0.086,61,21,50,91,77,151616.0,8105.0,378,92
1,85.057736,0.0018,1,5,1,0,5,50,200,0.086,61,1,50,0,200,854.0,117.041,380,92
1,85.0582262,0.0012,1,276,49,20,919,58,53,0.086,61,18,50,48,65,166835.0,5593.0,406,92
1,85.05895,0.0018,2,0,16,10,200,65,80,0.126,65,1,50,75,1000,63776.0,3742.0,513,92
1,85.0598722,0.0012,2,10038,1262,1140,13552,76,93,0.118,64,951,50,88,94,7138000.0,874498.0,261,92
1,85.059878,0.0012,1,39,11,0,139,56,79,0.086,61,4,50,70,102,30805.0,1213.0,341,92
1,85.0604802,0.0006,1,1500,307,320,3632,72,85,0.086,61,120,50,87,80,2040000.0,261978.0,220,92
1,85.0645433,0.0031,1,0,48,20,934,62,51,0.086,61,1,50,50,1000,157197.0,5503.0,478,92
1,85.065919,0.0012,1,166,31,10,611,60,51,0.086,61,10,50,47,60,117334.0,4860.0,430,92
1,85.067259,0.0012,1,416,38,20,761,57,50,0.086,61,26,50,34,62,132736.0,4335.0,526,92
1,85.068454,0.0018,1,1512,283,270,3183,72,89,0.086,61,142,50,84,93,1723000.0,198607.0,253,92
1,85.0720725,0.0018,1,255,62,40,854,62,73,0.086,61,18,50,73,70,256505.0,13622.0,355,92
1,85.0736215,0.0018,1,69,68,30,988,59,69,0.086,61,6,50,67,86,204899.0,7005.0,431,92
1,85.0738555,0.0018,2,2482,670,590,7203,73,93,0.11,63,224,50,94,90,3746000.0,409606.0,318,92
1,85.075043,0.0018,1,0,51,30,634,63,80,0.086,61,1,50,78,1000,202825.0,11025.0,382,92
1,85.0761093,0.0018,1,1365,298,250,3417,69,87,0.086,61,124,50,84,90,1592000.0,144077.0,310,92
1,85.0799787,0.0024,1,259,34,10,505,59,67,0.086,61,19,50,61,73,124410.0,5321.0,358,92
1,85.0813505,0.0024,1,194,50,20,823,56,61,0.086,61,10,50,63,51,149755.0,4741.0,452,92
1,85.0814915,0.0024,2,3887,664,520,7097,74,94,0.11,63,373,50,90,95,3277000.0,367642.0,321,92
