P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,ENER,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
97,2,2.125793999999992,1,16,1,0,102,50,10,0.106,63,1,0,62,14762.0,79.618,296,Usada
92,2,2.1267344999999906,2,35,5,0,142,53,35,0.124,64,3,18,85,20221.0,624.714,439,Usada
92,2,2.126810799999994,1,11,4,0,109,51,37,0.106,63,2,20,181,11285.0,296.837,710,Usada
92,2,2.12788299999999,2,233,31,10,647,56,48,0.124,64,16,36,68,108672.0,3454.0,370,Usada
92,2,2.1281306999999927,1,87,7,0,109,54,64,0.106,63,6,45,68,17446.0,542.497,649,Usada
92,2,2.1288331999999954,1,2529,318,350,3467,72,92,0.106,63,234,89,92,2202000.0,260815.0,279,Usada
92,2,2.1290069999999943,2,2583,496,1640,4289,84,116,0.13,65,324,100,125,10267000.0,5317000.0,187,Usada
92,2,2.1327389999999937,1,264,9,0,295,53,31,0.104,63,8,33,30,36966.0,923.022,298,Usada
92,2,2.133516699999994,1,264,1,0,295,50,3,0.104,63,1,0,3,36966.0,72.814,306,Usada
102,2,2.1344114999999917,2,26,11,0,242,57,45,0.13,65,3,37,115,44072.0,1634.0,383,Usada
92,2,2.1344681999999935,1,22,7,0,65,55,108,0.104,63,3,93,136,17111.0,733.136,545,Usada
102,2,2.1354589999999902,2,614,41,20,783,58,52,0.13,65,31,59,50,131028.0,4146.0,235,Usada
92,2,2.135589500000002,1,22,3,0,27,51,111,0.104,63,2,200,90,5277.0,298.599,627,Usada
92,2,2.1361374999999967,1,0,3,0,122,52,25,0.104,63,1,16,1000,13756.0,380.771,323,Usada
92,2,2.136956699999992,1,2376,293,360,3205,74,91,0.104,63,231,74,97,2268000.0,313116.0,274,Usada
92,2,2.136962699999991,2,2232,449,1590,3958,85,113,0.13,65,270,103,120,9938000.0,5687000.0,220,Usada
92,2,2.1406512999999947,1,10,3,0,20,54,150,0.104,63,2,100,200,4971.0,288.538,267,Usada
92,2,2.1421106999999964,2,44,13,0,254,56,51,0.134,65,5,38,113,46879.0,1616.0,372,Usada
97,2,2.1421642999999975,1,41,6,0,71,53,85,0.104,63,4,66,97,15464.0,635.824,530,Usada
107,2,2.1432331999999903,2,393,20,10,423,53,47,0.134,65,17,100,43,63684.0,1749.0,367,Usada
87,2,2.1433012999999974,1,0,1,0,0,50,0,0.102,63,1,0,1000,183.0,167.32,641,Usada
92,2,2.144284699999993,2,2734,512,1670,4528,87,113,0.134,65,335,98,122,10464000.0,6027000.0,209,Usada
92,2,2.144438799999996,1,1955,312,340,3480,71,90,0.102,63,179,87,91,2166000.0,257439.0,269,Usada
87,2,2.148430299999994,1,187,14,0,214,52,65,0.102,63,12,74,64,34404.0,994.914,315,Usada
97,2,2.1494904999999918,2,20,1,0,20,50,50,0.134,65,1,0,50,2837.0,171.739,226,Usada
97,2,2.1498776999999976,1,10,6,0,57,53,105,0.102,63,2,86,200,12475.0,455.709,544,Usada
92,2,2.14998769999999,2,159,9,0,231,52,39,0.134,65,6,41,37,32574.0,928.094,207,Usada
97,2,2.1508612999999954,2,178,11,0,287,53,38,0.134,65,6,45,33,44011.0,1237.0,240,Usada
92,2,2.1511080000000007,1,96,6,0,140,51,43,0.098,62,4,45,41,22082.0,637.307,563,Usada
92,2,2.1515865000000005,2,0,1,0,1,51,1000,0.138,65,1,0,1000,427.0,151.815,207,Usada
92,2,2.1521364999999903,1,2690,311,380,3470,72,90,0.098,62,251,76,93,2378000.0,315409.0,281,Usada
92,2,2.152240499999998,2,2339,456,1600,4253,84,107,0.138,65,276,94,117,10036000.0,5281000.0,186,Usada
87,2,2.1562346999999917,1,88,2,0,93,51,22,0.098,62,1,200,11,9973.0,293.231,405,Usada
92,2,2.157421499999991,2,121,17,10,430,57,40,0.138,65,5,38,41,64569.0,2098.0,460,Usada
92,2,2.1575566999999936,1,27,9,0,248,55,36,0.098,62,3,27,111,31262.0,892.514,653,Usada
97,2,2.1586560000000006,2,186,10,0,272,54,37,0.138,65,6,46,32,36203.0,1097.0,229,Usada
92,2,2.1588271999999975,1,98,3,0,98,50,31,0.098,62,3,0,30,13146.0,405.14,596,Usada
92,2,2.159754999999997,2,2535,480,1640,4259,85,113,0.146,66,296,106,116,10246000.0,5181000.0,199,Usada
87,2,2.159875499999991,1,2072,298,340,3284,70,91,0.096,62,187,91,90,2134000.0,256202.0,277,Usada
92,2,2.1636026999999913,1,257,18,0,435,54,41,0.096,62,11,39,42,61915.0,1684.0,298,Usada
92,2,2.1651944999999913,2,17,11,0,123,53,89,0.146,66,2,84,117,26779.0,1044.0,414,Usada
92,2,2.1652587999999966,1,0,2,0,32,50,63,0.096,62,1,32,1000,5490.0,269.228,646,Usada
102,2,2.166240199999997,2,242,36,20,803,56,45,0.146,66,11,44,45,137647.0,4137.0,331,Usada
97,2,2.1664319999999933,1,134,15,0,222,53,68,0.096,62,8,79,59,37088.0,1043.0,664,Usada
92,2,2.1674724999999953,1,2705,304,380,3458,70,88,0.096,62,241,83,89,2375000.0,288519.0,306,Usada
97,2,2.1674811999999903,2,2517,486,1620,4172,85,116,0.146,66,306,108,121,10149000.0,5307000.0,222,Usada
87,2,2.1714079999999925,1,25,2,0,31,51,65,0.096,62,2,0,80,5399.0,200.451,223,Usada
102,2,2.1725556999999966,2,0,1,0,0,50,0,0.148,66,1,0,1000,244.0,95.579,540,Usada
92,2,2.172737199999993,1,25,1,0,31,50,32,0.094,62,1,0,40,5399.0,147.906,671,Usada
97,2,2.1730691999999934,2,5,2,0,16,50,125,0.148,66,1,100,200,3264.0,192.477,226,Usada
117,2,2.173891199999993,2,0,1,0,0,51,0,0.148,66,1,0,1000,122.0,137.263,394,Usada
97,2,2.17423449999999,1,30,6,0,62,51,97,0.094,62,4,64,133,11773.0,476.219,588,Usada
97,2,2.174351999999992,2,0,1,0,0,50,0,0.148,66,1,0,1000,122.0,92.707,251,Usada
97,2,2.1751336999999964,2,2714,473,1440,4203,85,113,0.148,66,322,101,118,9012000.0,4134000.0,198,Usada
92,2,2.1751980000000017,1,1604,308,370,3482,69,88,0.094,62,142,88,88,2366000.0,282032.0,296,Usada
92,2,2.179145999999996,1,133,29,10,422,56,69,0.094,62,10,65,75,88603.0,3013.0,347,Usada
92,2,2.1803784999999962,2,4,2,0,25,51,80,0.148,66,1,47,250,4453.0,265.031,497,Usada
92,2,2.180643999999994,1,21,5,0,48,53,104,0.094,62,3,74,142,10217.0,407.05,554,Usada
92,2,2.1816286999999974,2,208,18,10,611,56,29,0.152,66,6,29,28,89213.0,2506.0,418,Usada
92,2,2.1819657999999933,1,0,1,0,37,50,27,0.092,62,1,0,1000,5429.0,218.411,643,Usada
92,2,2.182769499999999,2,2509,504,1470,4339,84,116,0.152,66,306,108,121,9239000.0,4338000.0,230,Usada
92,2,2.182900999999994,1,2294,347,320,4310,70,81,0.092,62,202,71,88,2020000.0,204236.0,274,Usada
92,2,2.1881911999999986,2,0,1,0,0,50,0,0.152,66,1,0,1000,244.0,168.354,498,Usada
102,2,2.189429699999998,2,93,6,0,113,53,53,0.152,66,5,50,53,19429.0,665.137,462,Usada
97,2,2.1895891999999932,1,21,3,0,109,51,28,0.092,62,2,11,95,15372.0,471.188,614,Usada
92,2,2.1903879999999916,2,2728,489,1600,4400,86,111,0.156,66,319,101,116,10016000.0,5314000.0,179,Usada
92,2,2.1905741999999933,1,1694,332,340,4207,70,79,0.09,62,137,77,80,2156000.0,230698.0,257,Usada
102,2,2.1957464999999914,2,0,1,0,0,50,0,0.156,66,1,0,1000,91.5,171.367,521,Usada
92,2,2.1959374999999923,1,41,3,0,53,51,57,0.09,62,2,90,48,8082.0,313.31,659,Usada
102,2,2.197024199999994,2,25,9,0,217,53,41,0.156,66,3,31,120,30378.0,880.55,463,Usada
97,2,2.1970754999999897,1,77,6,0,174,51,34,0.09,62,4,20,51,22387.0,592.52,740,Usada
92,2,2.19821919999999,2,2698,499,1370,4380,84,114,0.16,67,336,96,124,8595000.0,4128000.0,214,Usada
97,2,2.1984244999999945,1,1589,322,280,3973,69,81,0.09,62,140,76,88,1793000.0,160868.0,303,Usada
92,2,2.2034916999999936,2,158,8,0,239,51,33,0.16,67,5,37,31,29463.0,817.758,442,Usada
97,2,2.203919699999993,1,105,27,10,315,60,86,0.084,61,9,86,85,76616.0,3392.0,426,Usada
102,2,2.2041796999999903,2,93,41,20,913,60,45,0.16,67,9,39,96,166286.0,6243.0,372,Usada
92,2,2.2046814999999995,1,5,6,0,194,52,31,0.084,61,1,26,200,25437.0,682.538,321,Usada
92,2,2.205969500000002,2,2662,474,1370,4153,82,114,0.16,67,315,106,118,8615000.0,3670000.0,176,Usada
97,2,2.2060966999999962,1,2364,304,310,3431,70,89,0.084,61,210,88,88,1999000.0,214562.0,317,Usada
92,2,2.209967799999994,1,1,3,0,43,54,70,0.084,61,1,47,1000,7595.0,345.336,364,Usada
136,2,2.2109829999999917,2,0,1,0,1,51,1000,0.162,67,1,0,1000,457.5,170.753,344,Usada
107,2,2.211539699999996,2,145,7,0,238,51,29,0.162,67,5,21,34,34099.0,902.533,220,Usada
136,2,2.212376799999994,2,4,2,0,20,51,100,0.162,67,1,66,250,3873.0,257.179,281,Usada
92,2,2.2131504999999905,2,4,1,0,20,50,50,0.162,67,1,0,250,3873.0,125.123,516,Usada
92,2,2.213198999999996,1,1,1,0,43,50,23,0.082,61,1,0,1000,7595.0,104.849,752,Usada
107,2,2.213647999999999,2,2462,504,1320,4590,84,110,0.162,67,298,96,121,8269000.0,3656000.0,189,Usada
97,2,2.213943999999991,1,2517,336,340,3733,71,90,0.082,61,232,85,92,2135000.0,236937.0,277,Usada
97,2,2.218167000000001,1,20,3,0,20,51,150,0.082,61,3,0,150,2806.0,161.197,728,Usada
107,2,2.2189989999999895,2,108,4,0,189,51,21,0.162,67,3,12,27,21808.0,555.159,214,Usada
92,2,2.2193605000000005,1,4,1,0,4,50,250,0.082,61,1,0,250,762.5,137.61,656,Usada
102,2,2.2199711999999963,2,660,17,10,737,54,23,0.164,67,14,39,21,93879.0,2259.0,422,Usada
87,2,2.220141699999992,1,0,2,0,10,50,200,0.082,61,1,100,1000,1983.0,170.909,654,Usada
92,2,2.2206454999999963,1,0,2,0,11,51,182,0.08,61,1,100,1000,2135.0,209.684,631,Usada
92,2,2.2214461999999955,2,2753,463,1550,4238,83,109,0.164,67,325,92,118,9700000.0,4821000.0,203,Usada
97,2,2.221615699999994,1,2626,322,350,3808,71,85,0.08,61,231,76,87,2248000.0,276634.0,273,Usada
97,2,2.2259855,1,0,1,0,0,50,0,0.08,61,1,0,1000,122.0,121.125,246,Usada
92,2,2.226209500000003,2,0,25,10,405,65,62,0.164,67,1,59,1000,78721.0,2887.0,342,Usada
97,2,2.2265667999999934,1,130,4,0,157,51,25,0.08,61,3,38,23,18056.0,457.975,286,Usada
92,2,2.227651999999999,2,76,3,0,77,51,39,0.164,67,3,0,39,10919.0,356.707,481,Usada
92,2,2.2279339999999976,1,144,5,0,150,51,33,0.08,61,5,0,34,17172.0,451.273,726,Usada
107,2,2.2282751999999917,2,30,6,0,128,51,47,0.164,67,3,30,100,17812.0,535.702,207,Usada
136,2,2.229027699999996,2,30,1,0,128,50,8,0.168,67,1,0,33,17812.0,70.322,288,Usada
87,2,2.2293671999999916,1,1359,327,280,3899,70,84,0.074,60,112,84,82,1786000.0,162740.0,279,Usada
92,2,2.2294635000000014,2,2042,468,1240,3936,81,119,0.168,67,259,110,126,7791000.0,3195000.0,252,Usada
92,2,2.2338226999999975,1,6,9,0,134,55,67,0.074,60,1,62,166,24553.0,864.771,331,Usada
136,2,2.2342624999999927,2,91,2,0,92,50,22,0.168,67,2,0,21,11255.0,364.413,376,Usada
92,2,2.2347256999999914,1,0,1,0,11,50,91,0.074,60,1,0,1000,1952.0,182.317,652,Usada
92,2,2.234791499999993,2,76,5,0,102,52,49,0.168,67,2,115,26,15311.0,532.237,335,Usada
87,2,2.2354389999999924,1,0,1,0,0,50,0,0.074,60,1,0,1000,244.0,93.353,630,Usada
107,2,2.2355571999999952,2,135,11,0,223,54,49,0.168,67,9,22,66,35898.0,1103.0,234,Usada
102,2,2.2359207999999953,1,106,3,0,123,50,24,0.074,60,2,62,18,14976.0,401.338,318,Usada
92,2,2.236212799999997,2,222,20,0,270,57,74,0.168,67,15,104,67,57371.0,2256.0,337,Usada
102,2,2.236548699999993,1,0,1,0,1,51,1000,0.072,60,1,0,1000,274.5,144.655,376,Usada
102,2,2.2369150000000033,2,2668,460,1610,4105,84,112,0.17,67,316,100,118,10102000.0,5542000.0,241,Usada
92,2,2.2372504999999947,1,2151,318,340,3555,70,89,0.072,60,202,82,93,2141000.0,245770.0,321,Usada
92,2,2.241577299999996,2,0,8,0,261,64,31,0.17,67,1,26,1000,35898.0,1066.0,342,Usada
87,2,2.2416279999999986,1,101,2,0,101,51,20,0.072,60,2,0,19,11133.0,390.179,549,Usada
107,2,2.2426141999999984,2,25,8,0,181,55,44,0.17,67,3,32,120,27602.0,861.475,214,Usada
97,2,2.2427542999999943,1,51,3,0,81,50,37,0.072,60,1,66,19,11986.0,412.293,600,Usada
107,2,2.24325919999999,2,116,10,0,215,53,47,0.17,67,5,50,43,32696.0,943.829,258,Usada
92,2,2.2438551999999916,1,9,1,0,10,50,100,0.072,60,1,0,111,1556.0,142.807,575,Usada
102,2,2.243915499999993,2,93,14,0,238,56,59,0.17,67,6,55,64,42700.0,1372.0,310,Usada
102,2,2.2446265000000025,2,2324,495,1430,4665,83,106,0.17,67,276,93,118,8969000.0,4156000.0,246,Usada
92,2,2.2447336999999905,1,2467,325,360,3793,72,86,0.072,60,218,80,88,2277000.0,287774.0,284,Usada
97,2,2.249110999999992,1,80,18,0,431,54,42,0.072,60,5,37,62,62281.0,1640.0,428,Usada
107,2,2.2497452999999936,2,40,5,0,116,52,43,0.17,67,3,26,75,16226.0,516.682,289,Usada
97,2,2.2500861999999913,1,4,1,0,5,50,200,0.07,60,1,0,250,854.0,140.41,328,Usada
107,2,2.2504321999999988,2,99,2,0,99,50,20,0.172,67,2,0,20,11865.0,384.03,220,Usada
97,2,2.2507419999999954,1,11,2,0,16,50,125,0.07,60,2,0,181,3172.0,241.845,331,Usada
92,2,2.251045299999994,2,0,53,20,833,62,64,0.172,67,1,62,1000,177571.0,6733.0,339,Usada
97,2,2.251429999999992,1,39,2,0,49,51,41,0.07,60,2,0,51,7473.0,297.864,325,Usada
97,2,2.251927000000002,1,109,9,0,137,54,66,0.07,60,6,111,55,24553.0,928.914,353,Usada
102,2,2.2523174999999966,2,2270,511,1370,5026,84,102,0.172,67,273,86,120,8595000.0,3978000.0,240,Usada
97,2,2.2526459999999915,1,1436,350,310,4710,70,74,0.07,60,131,66,91,1981000.0,186395.0,268,Usada
102,2,2.258073000000003,2,50,3,0,55,53,55,0.172,67,2,200,40,8357.0,376.473,325,Usada
87,2,2.258428000000002,1,4,2,0,22,50,91,0.07,60,1,58,250,3691.0,157.648,724,Usada
107,2,2.2586207999999957,2,357,18,0,365,56,49,0.172,67,17,142,47,61793.0,1921.0,208,Usada
97,2,2.25931649999999,1,0,1,0,21,51,48,0.068,59,1,0,1000,3569.0,172.623,636,Usada
92,2,2.2594185000000024,2,1,4,0,140,55,29,0.176,67,1,21,1000,18270.0,560.351,338,Usada
97,2,2.259770699999997,1,12,6,0,120,51,50,0.068,59,2,37,166,19307.0,576.313,341,Usada
92,2,2.2600995000000026,2,1858,446,1260,3974,81,112,0.176,67,217,108,116,7878000.0,3174000.0,249,Usada
92,2,2.260434199999999,1,1144,323,300,3604,68,90,0.068,59,102,89,89,1884000.0,176797.0,267,Usada
97,2,2.2645264999999952,1,0,2,0,10,51,200,0.068,59,1,100,1000,2166.0,176.041,327,Usada
92,2,2.2648056999999895,2,0,9,0,178,60,51,0.176,67,1,44,1000,27267.0,996.037,339,Usada
97,2,2.265237699999993,1,0,1,0,1,50,1000,0.068,59,1,0,1000,274.5,168.187,370,Usada
107,2,2.265529199999996,2,225,19,10,426,57,45,0.176,67,15,19,66,77775.0,2716.0,211,Usada
97,2,2.2658369999999977,1,14,5,0,146,51,34,0.068,59,2,22,142,17202.0,467.799,376,Usada
107,2,2.266428299999994,2,3840,545,1620,6101,86,89,0.18,68,349,86,90,10178000.0,5334000.0,235,Usada
97,2,2.2668272999999957,1,0,1,0,1,51,1000,0.068,59,1,0,1000,213.5,134.282,402,Usada
97,2,2.2673931999999937,1,61,10,0,110,53,91,0.068,59,6,81,98,23790.0,839.26,420,Usada
92,2,2.2679582999999965,1,2311,329,340,3709,72,89,0.068,59,215,81,93,2129000.0,246277.0,289,Usada
97,2,2.2721744999999984,1,80,12,0,171,53,70,0.064,59,6,65,75,30439.0,920.756,357,Usada
102,2,2.2731166999999957,2,0,16,0,374,64,43,0.18,68,1,40,1000,59109.0,1757.0,336,Usada
97,2,2.2734854999999996,1,0,1,0,5,51,200,0.064,59,1,0,1000,1037.0,131.707,675,Usada
97,2,2.274213499999995,1,0,1,0,0,56,0,0.064,59,1,0,1000,61.0,122.898,371,Usada
102,2,2.274228000000001,2,224,34,10,721,55,47,0.18,68,6,56,26,112850.0,3305.0,321,Usada
97,2,2.2747386999999932,1,22,2,0,59,51,34,0.064,59,1,27,45,9120.0,348.95,358,Usada
92,2,2.2755742999999953,2,2424,463,1390,4739,84,98,0.18,68,291,74,120,8739000.0,4162000.0,247,Usada
97,2,2.275630299999996,1,2596,318,330,3837,71,83,0.064,59,234,67,90,2071000.0,233862.0,299,Usada
92,2,2.280241199999999,1,11,2,0,11,51,182,0.064,59,2,0,181,2318.0,284.743,576,Usada
107,2,2.2811261999999957,2,0,1,0,6,51,167,0.182,68,1,0,1000,1434.0,197.353,195,Usada
92,2,2.2814339999999973,1,31,4,0,43,52,93,0.062,59,4,0,129,8021.0,409.468,612,Usada
92,2,2.2818081999999933,2,214,8,0,275,53,29,0.182,68,7,16,32,35044.0,959.675,397,Usada
97,2,2.2821130000000025,1,31,1,0,0,50,0,0.062,59,1,0,32,0.0,118.811,454,Usada
92,2,2.282779699999999,2,85,3,0,86,53,35,0.182,68,3,0,35,10248.0,343.32,456,Usada
87,2,2.2832124999999976,1,9,1,0,9,50,111,0.062,59,1,0,111,1220.0,148.296,614,Usada
92,2,2.283297299999994,2,2345,424,1380,3776,85,112,0.182,68,291,92,124,8670000.0,4456000.0,243,Usada
92,2,2.2836564999999993,1,2117,297,320,3382,71,88,0.062,59,200,76,94,2029000.0,249271.0,244,Usada
92,2,2.2874677999999946,1,0,22,10,414,55,53,0.062,59,1,50,1000,65697.0,1806.0,356,Usada
107,2,2.2879239999999967,2,5,5,0,129,53,39,0.182,68,1,32,200,18697.0,539.894,217,Usada
102,2,2.2890861999999927,2,0,1,0,21,50,48,0.182,68,1,0,1000,2440.0,193.446,482,Usada
92,2,2.289141199999996,1,214,9,0,219,52,41,0.062,59,8,200,37,31232.0,846.527,640,Usada
92,2,2.289539299999994,2,0,10,0,266,58,38,0.184,68,1,33,1000,35990.0,1028.0,338,Usada
102,2,2.290235199999991,2,4,2,0,91,50,22,0.184,68,1,11,250,7534.0,296.234,332,Usada
92,2,2.2909541999999945,2,1832,468,1140,4671,81,100,0.184,68,221,87,120,7139000.0,2694000.0,193,Usada
92,2,2.29113499999999,1,1024,283,290,3184,70,89,0.062,59,76,95,74,1870000.0,212508.0,258,Usada
92,2,2.294762999999996,1,0,1,0,0,50,0,0.062,59,1,0,1000,30.5,122.694,261,Usada
92,2,2.295211000000002,1,26,3,0,31,51,97,0.062,59,2,200,76,6192.0,363.132,292,Usada
92,2,2.2963681999999963,1,15,2,0,26,51,77,0.062,59,2,0,133,4484.0,226.85,726,Usada
92,2,2.2968052999999955,2,73,3,0,179,51,17,0.184,68,1,18,13,18422.0,456.078,491,Usada
92,2,2.2968826999999905,1,27,3,0,150,50,20,0.062,59,1,16,37,15647.0,381.958,317,Usada
92,2,2.2974159999999912,2,22,11,0,212,59,52,0.184,68,3,42,136,40108.0,1789.0,307,Usada
92,2,2.2977751999999967,1,5,1,0,5,50,200,0.062,59,1,0,200,915.0,86.2,305,Usada
92,2,2.2980889999999974,2,10,1,0,11,50,91,0.184,68,1,0,100,1434.0,188.757,321,Usada
92,2,2.2987269999999924,1,5,1,0,5,50,200,0.058,58,1,0,200,915.0,76.958,706,Usada
92,2,2.298738499999992,2,2231,422,1150,3711,80,114,0.186,68,276,98,123,7229000.0,2803000.0,188,Usada
92,2,2.2991532999999933,1,2122,294,350,3327,71,88,0.058,58,204,74,96,2200000.0,300287.0,250,Usada
92,2,2.3028936999999914,2,0,1,0,1,51,1000,0.186,68,1,0,1000,305.0,159.769,336,Usada
92,2,2.3032222999999945,1,112,16,0,263,56,61,0.058,58,7,60,62,49258.0,1739.0,283,Usada
92,2,2.3039116999999933,2,0,1,0,0,50,0,0.186,68,1,0,1000,152.5,116.19,466,Usada
136,2,2.3045694999999924,2,81,6,0,118,52,51,0.186,68,4,54,49,18422.0,653.212,375,Usada
92,2,2.3049059999999955,1,66,5,0,96,51,52,0.058,58,2,103,30,14579.0,450.719,606,Usada
87,2,2.3051194999999964,2,0,8,0,161,57,50,0.186,68,1,43,1000,26047.0,796.904,332,Usada
92,2,2.3054751999999965,1,5,2,0,11,50,182,0.058,58,1,200,200,1617.0,120.226,280,Usada
92,2,2.3058084999999906,2,17,5,0,128,53,39,0.186,68,1,36,58,17721.0,561.073,339,Usada
87,2,2.306188299999995,1,5,1,0,11,50,91,0.058,58,1,0,200,1617.0,151.069,277,Usada
102,2,2.3064496999999946,2,2381,395,1100,3622,82,109,0.186,68,272,99,114,6897000.0,2776000.0,190,Usada
87,2,2.3067840000000004,1,2027,283,330,3220,73,88,0.058,58,190,77,93,2082000.0,277129.0,291,Usada
131,2,2.3108767999999955,2,9,13,0,265,55,49,0.188,68,2,43,222,41328.0,1277.0,323,Usada
97,2,2.3110096999999925,1,160,9,0,166,51,54,0.056,58,9,0,56,24797.0,771.669,576,Usada
102,2,2.3121499999999955,2,0,1,0,0,51,0,0.188,68,1,0,1000,305.0,130.606,530,Usada
87,2,2.312582799999994,2,0,27,10,436,64,62,0.188,68,1,59,1000,92842.0,3603.0,329,Usada
97,2,2.3126509999999953,1,92,19,0,307,54,62,0.056,58,10,41,108,56242.0,1756.0,494,Usada
92,2,2.3134190000000032,1,0,6,0,53,54,113,0.056,58,1,96,1000,12932.0,554.619,285,Usada
102,2,2.3139856999999964,2,2504,399,1180,3905,83,102,0.188,68,269,92,107,7398000.0,3388000.0,174,Usada
92,2,2.314259,1,1081,282,320,3402,72,83,0.056,58,82,86,75,2035000.0,261900.0,259,Usada
102,2,2.3185676999999956,2,89,4,0,94,51,43,0.188,68,3,200,33,12261.0,436.102,447,Usada
97,2,2.31857999999999,1,20,2,0,21,51,95,0.056,58,2,0,100,4087.0,194.078,677,Usada
87,2,2.319049799999995,1,6,1,0,6,50,167,0.056,58,1,0,166,793.0,135.785,462,Usada
92,2,2.3198824999999985,2,43,4,0,60,53,67,0.19,68,3,62,69,10126.0,418.866,469,Usada
92,2,2.3199186999999952,1,6,1,0,6,50,167,0.056,58,1,0,166,793.0,63.296,513,Usada
97,2,2.3203801999999953,1,207,13,0,255,54,51,0.056,58,9,85,43,42273.0,1274.0,453,Usada
102,2,2.320703999999999,2,4,3,0,25,51,120,0.19,68,1,100,250,4819.0,262.601,319,Usada
97,2,2.3211756999999906,1,0,1,0,0,50,0,0.056,58,1,0,1000,30.5,116.078,331,Usada
102,2,2.3214889999999926,2,2681,376,1010,3903,81,96,0.19,68,257,97,95,6367000.0,2527000.0,190,Usada
97,2,2.32195269999999,1,2241,282,350,3374,73,84,0.056,58,190,81,84,2187000.0,331272.0,280,Usada
97,2,2.325792,1,0,1,0,1,50,1000,0.056,58,1,0,1000,274.5,165.495,449,Usada
102,2,2.3262471999999903,2,51,2,0,55,51,36,0.19,68,2,0,39,7259.0,261.891,454,Usada
87,2,2.326496299999995,1,14,2,0,14,51,143,0.056,58,2,0,142,2288.0,193.975,479,Usada
87,2,2.326761299999994,2,75,6,0,192,52,31,0.19,68,4,17,53,22021.0,681.565,322,Usada
87,2,2.3271542999999966,1,14,1,0,14,50,71,0.056,58,1,0,71,2288.0,68.512,500,Usada
102,2,2.327556499999993,2,65,13,0,219,55,59,0.19,68,5,52,76,39589.0,1320.0,439,Usada
97,2,2.3278094999999936,1,235,13,0,414,54,31,0.056,58,9,22,38,52765.0,1422.0,517,Usada
87,2,2.328214199999998,2,55,4,0,56,52,71,0.19,68,4,0,72,7473.0,331.691,323,Usada
92,2,2.3290376999999935,1,235,1,0,0,50,0,0.056,58,1,0,4,0.0,89.803,704,Usada
102,2,2.329124499999999,2,123,2,0,124,50,16,0.19,68,2,0,16,12078.0,321.026,445,Usada
97,2,2.3297851999999963,1,2013,284,270,3415,71,83,0.056,58,175,77,86,1713000.0,180027.0,276,Usada
102,2,2.3297985000000025,2,1490,375,830,3434,81,109,0.19,68,173,103,116,5192000.0,1668000.0,200,Usada
97,2,2.3338915,1,2013,1,270,3415,50,0,0.056,58,1,0,0,1713000.0,78.369,284,Usada
87,2,2.333996699999993,2,37,8,0,206,53,39,0.19,68,3,29,81,29067.0,835.113,288,Usada
97,2,2.3343321999999986,1,42,4,0,175,51,23,0.056,58,2,15,47,21167.0,557.302,485,Usada
102,2,2.3352705,2,17,2,0,24,50,83,0.19,68,1,142,58,3019.0,249.3,469,Usada
92,2,2.3352839999999944,1,42,1,0,0,50,0,0.056,58,1,0,23,0.0,105.561,680,Usada
97,2,2.3360429999999965,2,20,4,0,92,53,43,0.19,68,3,14,150,13176.0,466.91,289,Usada
97,2,2.336047999999998,1,4,8,0,164,51,49,0.056,58,1,44,250,22967.0,646.775,505,Usada
87,2,2.3365679999999927,2,10,4,0,72,52,56,0.19,68,2,32,200,10736.0,414.256,317,Usada
102,2,2.337243699999995,2,2185,378,1080,3746,82,101,0.192,68,236,90,108,6775000.0,2806000.0,194,Usada
97,2,2.3373987999999954,1,5,2,0,12,50,167,0.056,58,1,166,200,2135.0,148.144,716,Usada
92,2,2.3378489999999985,1,1714,229,250,2699,71,85,0.054,57,169,60,98,1610000.0,189431.0,259,Usada
92,2,2.3416815,2,20,2,0,21,51,95,0.192,68,2,0,100,3904.0,241.29,429,Usada
97,2,2.341727299999995,1,11,2,0,111,51,18,0.054,57,1,10,90,11743.0,329.926,639,Usada
87,2,2.3421480000000017,2,19,3,0,39,52,77,0.192,68,2,52,105,6375.0,287.609,325,Usada
102,2,2.342950699999996,2,21,3,0,121,51,25,0.192,68,2,10,95,12749.0,357.818,450,Usada
97,2,2.34319,1,21,2,0,21,50,95,0.054,57,2,0,95,3386.0,145.592,603,Usada
102,2,2.343624999999996,2,0,2,0,18,51,111,0.192,68,1,58,1000,3203.0,238.048,417,Usada
92,2,2.3442349999999905,1,26,5,0,92,51,54,0.054,57,2,45,76,14457.0,411.779,559,Usada
136,2,2.3443804999999927,2,5,1,0,6,50,167,0.192,68,1,0,200,1250.0,134.602,448,Usada
102,2,2.34497249999999,1,30,4,0,36,53,111,0.054,57,4,0,133,7838.0,409.548,507,Usada
92,2,2.345099299999994,2,810,385,980,3503,82,110,0.194,68,93,108,114,6126000.0,2204000.0,204,Usada
92,2,2.3454406999999904,1,1896,276,400,3077,73,90,0.052,57,184,77,97,2556000.0,456194.0,237,Usada
97,2,2.3490052999999946,1,1896,1,0,0,50,0,0.052,57,1,0,0,0.0,115.18,465,Usada
87,2,2.3492934999999946,2,72,9,0,444,53,20,0.194,68,3,16,41,55480.0,1339.0,322,Usada
