P_FRQ,Mecanizado,Tiempo,CH,RISE,COUN,DURATION,AMP,A_FRQ,RMS,ASL,PCNTS,R_FRQ,I_FRQ,SIG_STRNGTH,ABS_ENERGY,C_FRQ,Herramienta
92,3,2.064926000000007,1,217,64,840,62,76,0.064,59,15,78,69,231831.0,11595.0,333,Nueva
92,3,2.066210500000004,1,177,165,2543,65,65,0.064,59,19,61,107,625921.0,31191.0,368,Nueva
92,3,2.0691909999999964,1,75,17,337,57,50,0.064,59,7,38,93,54260.0,1720.0,565,Nueva
102,3,2.0706546999999986,2,0,45,764,63,59,0.074,60,1,57,1000,176351.0,7926.0,447,Nueva
92,3,2.0707324999999983,1,0,2,21,51,95,0.064,59,1,50,1000,3996.0,221.632,562,Nueva
92,3,2.0717102999999994,1,227,8,240,55,33,0.064,59,7,83,30,29646.0,812.236,503,Nueva
92,3,2.071855500000005,2,2330,600,5858,75,102,0.074,60,234,103,100,4319000.0,711940.0,232,Nueva
92,3,2.0724269999999976,1,71,1,72,51,14,0.064,59,1,0,14,4880.0,265.918,595,Nueva
92,3,2.0729439999999997,1,274,54,667,60,81,0.064,59,26,71,94,211731.0,10843.0,360,Nueva
92,3,2.0740431999999984,1,335,161,2222,65,72,0.064,59,32,68,95,736911.0,48084.0,308,Nueva
92,3,2.076797500000005,1,281,29,459,56,63,0.064,59,18,62,64,84820.0,2701.0,481,Nueva
97,3,2.0777102999999997,1,281,1,459,50,2,0.064,59,1,0,3,84820.0,47.561,517,Nueva
92,3,2.0784355000000048,2,3688,686,6879,80,100,0.076,60,368,99,99,6509000.0,1518000.0,241,Nueva
92,3,2.0787876999999995,1,0,2,185,50,11,0.064,59,1,5,1000,19916.0,499.002,669,Nueva
92,3,2.079406200000001,1,402,30,549,57,55,0.064,59,25,34,62,94855.0,3019.0,445,Nueva
92,3,2.0804252000000005,1,1808,275,3715,65,74,0.064,59,147,67,81,1221000.0,77980.0,298,Nueva
92,3,2.084611500000001,1,176,27,446,59,61,0.062,59,9,66,51,92751.0,3457.0,411,Nueva
92,3,2.0858176999999998,2,21,70,888,62,79,0.076,60,3,77,142,243390.0,11637.0,347,Nueva
92,3,2.0860204999999965,1,0,1,0,50,0,0.062,59,1,0,1000,122.0,129.194,640,Nueva
97,3,2.0870643000000015,1,365,30,699,60,43,0.062,59,18,35,49,111386.0,3607.0,538,Nueva
92,3,2.0871394999999993,2,19103,2095,20000,83,105,0.08,61,1990,117,104,23448000.0,6698000.0,213,Nueva
92,3,2.0883102000000022,1,232,62,917,63,68,0.062,59,16,67,68,261446.0,15130.0,392,Nueva
87,3,2.089659300000001,1,393,93,1054,64,88,0.062,59,40,80,101,366762.0,22760.0,317,Nueva
92,3,2.091145300000001,1,196,45,622,58,72,0.062,59,15,70,76,137647.0,5378.0,374,Nueva
92,3,2.092485500000002,1,0,1,4,51,250,0.062,59,1,0,1000,1037.0,169.881,508,Nueva
92,3,2.0929254999999998,1,9,3,144,53,21,0.062,59,2,7,222,12292.0,318.088,543,Nueva
92,3,2.093812800000002,1,0,1,0,50,0,0.062,58,1,0,1000,30.5,105.651,594,Nueva
87,3,2.094248499999999,1,0,1,39,50,26,0.062,58,1,0,1000,4423.0,179.91,618,Nueva
92,3,2.0950281999999945,1,298,28,569,57,49,0.062,58,12,59,40,92933.0,2838.0,480,Nueva
92,3,2.0961572000000004,1,420,68,962,63,71,0.062,58,31,68,73,258976.0,14171.0,387,Nueva
97,3,2.097556500000003,1,357,196,2272,65,86,0.062,58,40,81,112,737978.0,42239.0,348,Nueva
92,3,2.100408199999997,1,225,46,658,59,70,0.062,58,20,60,88,153629.0,6332.0,377,Nueva
92,3,2.1017030000000076,1,476,37,767,60,48,0.062,58,25,41,52,134566.0,4455.0,452,Nueva
92,3,2.1029543000000004,1,274,33,599,56,55,0.062,58,17,49,62,106506.0,3414.0,422,Nueva
92,3,2.1041549999999987,1,2244,366,5414,64,68,0.06,58,182,58,81,1271000.0,57052.0,311,Nueva
102,3,2.1074720000000084,2,14527,2319,20000,87,116,0.102,63,1669,118,114,43809000.0,20189000.0,251,Nueva
92,3,2.1101175000000083,1,285,31,589,58,53,0.06,58,14,56,49,110715.0,3881.0,452,Nueva
92,3,2.1114425000000026,1,564,58,923,60,63,0.06,58,39,52,69,191784.0,7159.0,396,Nueva
92,3,2.1128021999999973,1,0,373,4978,66,75,0.06,58,1,74,1000,1493000.0,86049.0,297,Nueva
92,3,2.118246500000005,1,3601,527,6868,66,77,0.058,58,290,72,80,2015000.0,109000.0,392,Nueva
97,3,2.125612699999998,1,231,60,728,62,82,0.058,58,20,80,86,181750.0,7733.0,365,Nueva
92,3,2.1267850000000053,1,3422,476,5980,66,80,0.058,58,301,68,87,1956000.0,122854.0,340,Nueva
92,3,2.1278086999999957,2,16439,2399,20000,86,120,0.122,64,1954,124,118,56552000.0,30008000.0,175,Nueva
92,3,2.1332822000000036,1,2741,622,7377,67,84,0.058,58,225,85,82,2701000.0,183691.0,355,Nueva
87,3,2.141138000000005,1,297,54,720,60,75,0.058,58,26,66,87,194620.0,9303.0,363,Nueva
92,3,2.142290199999998,1,10445,1073,13745,66,78,0.056,57,818,77,78,4197000.0,242428.0,294,Nueva
92,3,2.1481450000000066,2,12790,2371,20000,85,119,0.142,66,1499,120,117,50498000.0,24604000.0,195,Nueva
87,3,2.1565146999999953,1,478,48,797,61,60,0.056,57,38,31,79,167140.0,6616.0,422,Nueva
97,3,2.1577435000000023,1,2335,444,5638,65,79,0.056,57,193,75,82,1724000.0,99232.0,403,Nueva
92,3,2.163878000000004,1,3320,470,6236,66,75,0.054,57,217,86,65,1986000.0,123961.0,382,Nueva
92,3,2.168475699999995,2,193,2427,20000,84,121,0.154,66,21,121,108,42279000.0,17585000.0,265,Nueva
92,3,2.1705630000000085,1,302,45,963,58,47,0.054,57,15,45,49,158783.0,5227.0,425,Nueva
92,3,2.172015199999997,1,198,35,672,59,52,0.054,57,9,54,45,121604.0,4322.0,404,Nueva
97,3,2.1731497000000033,1,2027,451,6018,65,75,0.054,57,152,74,74,1734000.0,94751.0,360,Nueva
92,3,2.179651,1,145,17,301,55,56,0.054,57,9,51,62,49990.0,1561.0,459,Nueva
92,3,2.1804598000000013,1,3127,400,5926,64,67,0.052,57,201,71,64,1488000.0,71318.0,392,Nueva
97,3,2.186925500000008,1,8,8,236,53,34,0.052,57,2,26,250,28335.0,727.991,560,Nueva
92,3,2.1875934999999984,1,2896,486,7016,65,69,0.05,57,187,72,64,2001000.0,111305.0,426,Nueva
92,3,2.188808299999998,2,17778,2384,20000,85,119,0.166,67,2110,123,118,54123000.0,27809000.0,221,Nueva
92,3,2.1950442999999993,1,0,30,531,62,56,0.05,57,1,54,1000,91927.0,2857.0,521,Nueva
102,3,2.1960482,1,15,2,57,50,35,0.05,57,1,23,66,7656.0,285.809,452,Nueva
102,3,2.196540000000006,1,1601,428,5265,66,81,0.05,57,140,78,87,1708000.0,98749.0,338,Nueva
102,3,2.2022475000000057,1,0,14,431,61,32,0.05,57,1,30,1000,60482.0,1755.0,474,Nueva
92,3,2.2031847000000013,1,234,28,443,56,63,0.05,57,16,57,68,90005.0,3217.0,407,Nueva
97,3,2.2040639999999954,1,3958,483,5970,64,81,0.05,57,345,68,87,1858000.0,105527.0,312,Nueva
102,3,2.2091607999999994,2,4212,2367,20000,84,118,0.18,68,505,117,119,46558000.0,20834000.0,197,Nueva
92,3,2.210482500000005,1,200,9,277,55,32,0.05,57,6,39,30,37607.0,1045.0,451,Nueva
92,3,2.2112713,1,6,2,35,51,57,0.05,57,1,35,166,5429.0,344.636,460,Nueva
92,3,2.211742500000007,1,1796,396,5091,64,78,0.048,56,135,79,75,1582000.0,89952.0,358,Nueva
102,3,2.217289000000001,1,1328,58,1576,54,37,0.048,56,49,36,36,217374.0,5388.0,505,Nueva
92,3,2.219299999999997,1,3860,403,5255,64,77,0.048,56,309,67,80,1518000.0,79599.0,376,Nueva
102,3,2.224991699999997,1,175,17,211,57,81,0.048,56,14,83,80,45872.0,1754.0,404,Nueva
92,3,2.225638199999999,1,675,46,978,59,47,0.048,56,28,59,41,173545.0,6266.0,474,Nueva
92,3,2.2270538,1,1337,506,7335,64,69,0.046,56,97,68,72,1989000.0,101405.0,380,Nueva
102,3,2.2294927000000015,2,16080,2420,20000,85,121,0.19,68,1952,119,121,45232000.0,19573000.0,206,Nueva
92,3,2.2348585000000085,1,3122,435,5471,66,80,0.046,56,264,72,84,1659000.0,91442.0,350,Nueva
92,3,2.2407672000000005,1,156,21,596,54,35,0.046,56,6,34,38,84058.0,2270.0,421,Nueva
92,3,2.2418441999999956,1,2655,515,7841,64,66,0.046,56,168,66,63,1899000.0,89723.0,400,Nueva
92,3,2.2498292000000006,2,3005,2402,20000,84,120,0.2,69,377,119,125,47129000.0,20608000.0,232,Nueva
92,3,2.2501722000000015,1,36,8,104,56,77,0.046,56,4,59,111,23424.0,906.705,402,Nueva
92,3,2.2507388000000006,1,2517,384,5362,64,72,0.044,56,202,63,80,1513000.0,78554.0,308,Nueva
92,3,2.2565652999999983,1,1,24,607,54,40,0.044,56,1,37,1000,86590.0,2228.0,489,Nueva
92,3,2.2576072000000025,1,3240,408,5440,65,75,0.044,55,234,79,72,1655000.0,93683.0,406,Nueva
87,3,2.2634925000000052,1,79,26,437,57,59,0.044,55,6,55,75,81526.0,2715.0,401,Nueva
92,3,2.2643626999999995,1,2345,476,6914,63,69,0.044,55,134,74,57,1755000.0,84088.0,418,Nueva
92,3,2.2701647000000023,2,14113,2373,20000,84,119,0.206,69,1679,117,118,37805000.0,14327000.0,240,Nueva
92,3,2.271775499999997,1,6,1,7,51,143,0.044,55,1,0,166,1312.0,200.556,463,Nueva
92,3,2.272218500000001,1,409,26,794,53,33,0.042,55,15,28,36,104036.0,2670.0,429,Nueva
102,3,2.273479299999998,1,79,4,103,52,39,0.042,55,2,83,25,13481.0,545.652,432,Nueva
92,3,2.2740183000000016,1,1246,407,5636,65,72,0.042,55,95,71,76,1468000.0,72396.0,327,Nueva
92,3,2.2800901999999965,1,43,32,873,56,37,0.042,55,5,32,116,131424.0,3835.0,408,Nueva
92,3,2.2813951999999986,1,2672,369,4825,64,76,0.042,55,211,73,78,1457000.0,78601.0,327,Nueva
92,3,2.2866789999999995,1,337,28,670,55,42,0.042,55,13,45,38,97966.0,2590.0,483,Nueva
92,3,2.2877822000000023,1,4109,433,6772,64,64,0.04,55,264,63,64,1713000.0,87193.0,457,Nueva
92,3,2.2905000000000015,2,7574,2385,19998,83,119,0.214,69,882,120,116,43129000.0,18095000.0,189,Nueva
92,3,2.2951487999999998,1,4109,1,0,50,0,0.04,55,1,0,0,0.0,113.218,593,Nueva
97,3,2.295597199999996,1,10,29,593,55,49,0.04,55,2,46,200,95038.0,2808.0,443,Nueva
92,3,2.296675200000003,1,2695,372,4636,64,80,0.04,55,219,78,81,1350000.0,69899.0,361,Nueva
87,3,2.3017508000000007,1,0,4,123,58,33,0.04,55,1,24,1000,14305.0,440.842,468,Nueva
102,3,2.3023073000000025,1,17,5,56,56,89,0.04,55,2,76,117,12780.0,510.575,387,Nueva
97,3,2.3028600000000026,1,20,2,30,50,67,0.04,55,2,0,100,5155.0,289.193,462,Nueva
92,3,2.3033260000000055,1,392,25,667,54,37,0.04,55,13,43,33,94916.0,2481.0,401,Nueva
92,3,2.304468500000006,1,2760,425,5982,65,71,0.04,55,221,63,80,1567000.0,78448.0,350,Nueva
92,3,2.310836700000003,2,11537,2346,20000,85,117,0.222,69,1352,117,117,45167000.0,20354000.0,198,Nueva
97,3,2.3111728000000014,1,270,20,336,55,60,0.04,55,13,106,48,62617.0,2072.0,401,Nueva
102,3,2.3119457000000025,1,2991,361,4865,65,74,0.04,55,221,74,73,1459000.0,82027.0,329,Nueva
92,3,2.317248999999997,1,233,53,1030,56,51,0.04,55,10,53,42,166195.0,4898.0,450,Nueva
102,3,2.318728700000001,1,196,26,591,55,44,0.04,55,9,43,45,86651.0,2480.0,444,Nueva
92,3,2.3197556999999946,1,2681,392,5296,63,74,0.038,54,203,72,75,1512000.0,77423.0,370,Nueva
102,3,2.3255069999999947,1,73,8,196,52,41,0.038,54,4,32,54,26596.0,811.113,426,Nueva
92,3,2.326265499999998,1,133,11,237,52,46,0.038,54,8,29,60,32788.0,900.536,527,Nueva
87,3,2.3269751999999997,1,3270,408,5451,64,75,0.038,54,251,72,76,1577000.0,82630.0,386,Nueva
92,3,2.3311718,2,6533,2264,20000,84,113,0.228,70,758,111,116,32400000.0,10744000.0,238,Nueva
92,3,2.332870199999995,1,373,25,454,56,55,0.038,54,20,62,53,81069.0,2770.0,403,Nueva
92,3,2.3337608000000003,1,15,10,229,51,44,0.038,54,2,37,133,33276.0,917.678,416,Nueva
97,3,2.3344319999999996,1,27,10,207,57,48,0.038,54,3,38,111,37179.0,1365.0,416,Nueva
107,3,2.3351299999999995,1,2573,400,5952,65,67,0.038,54,204,58,79,1546000.0,79384.0,350,Nueva
107,3,2.341577699999995,1,4,1,4,50,250,0.036,54,1,0,250,640.5,231.199,467,Nueva
97,3,2.3421406999999945,1,5,2,11,51,182,0.036,54,1,200,200,1891.0,143.497,578,Nueva
107,3,2.342623499999995,1,156,11,320,53,34,0.036,54,3,49,19,41358.0,1114.0,461,Nueva
102,3,2.343380500000002,1,2296,314,4306,65,73,0.036,54,170,71,74,1094000.0,49783.0,365,Nueva
92,3,2.3481643000000005,1,454,42,724,56,58,0.036,54,32,37,70,130937.0,4171.0,463,Nueva
92,3,2.349381700000002,1,26,17,408,54,42,0.036,54,3,36,115,59475.0,1646.0,493,Nueva
97,3,2.350429499999997,1,2864,344,4931,64,70,0.036,54,189,74,65,1278000.0,61475.0,371,Nueva
92,3,2.351504499999997,2,9243,2357,20000,83,118,0.234,70,1094,117,118,35708000.0,13098000.0,180,Nueva
92,3,2.3558564999999945,1,267,27,669,54,40,0.036,54,9,44,33,100040.0,2719.0,405,Nueva
92,3,2.357132,1,0,1,0,50,0,0.036,54,1,0,1000,183.0,103.908,623,Nueva
102,3,2.3575671999999983,1,74,19,461,54,41,0.036,54,2,44,27,61610.0,1642.0,389,Nueva
102,3,2.358493000000003,1,2167,326,4310,64,76,0.036,54,161,77,74,1163000.0,57018.0,377,Nueva
102,3,2.363246199999999,1,55,13,312,54,42,0.036,54,2,42,36,41480.0,1229.0,325,Nueva
102,3,2.363997300000001,1,1,1,5,50,200,0.036,54,1,0,1000,1098.0,164.256,326,Nueva
97,3,2.364565000000006,1,0,1,96,51,10,0.036,54,1,0,1000,9882.0,335.409,475,Nueva
92,3,2.365574500000001,1,3423,389,6253,63,62,0.034,54,233,55,68,1502000.0,72212.0,434,Nueva
92,3,2.371836699999996,2,12249,2351,20000,84,118,0.24,70,1445,116,117,36745000.0,13882000.0,219,Nueva
92,3,2.372487200000002,1,3423,1,6253,50,0,0.034,54,1,0,0,1502000.0,77.839,457,Nueva
92,3,2.3729225000000085,1,760,37,1001,56,37,0.034,54,23,58,30,150457.0,4372.0,441,Nueva
92,3,2.3743567,1,3321,330,3957,65,83,0.034,54,280,78,84,1385000.0,86466.0,333,Nueva
102,3,2.3787459999999996,1,0,35,733,56,48,0.034,54,1,46,1000,115351.0,3281.0,496,Nueva
87,3,2.3799179999999964,1,317,28,508,56,55,0.034,54,16,63,50,90402.0,2846.0,424,Nueva
102,3,2.3808883000000023,1,3186,410,6336,67,65,0.034,54,227,58,71,1614000.0,83824.0,358,Nueva
97,3,2.387660000000004,1,55,4,55,51,73,0.034,54,4,0,72,8143.0,261.609,458,Nueva
97,3,2.388302000000003,1,0,1,0,50,0,0.034,54,1,0,1000,183.0,124.429,421,Nueva
107,3,2.3887314999999987,1,1941,426,5663,65,75,0.034,53,140,76,72,1609000.0,85528.0,388,Nueva
102,3,2.3921683000000016,2,14754,2256,20000,82,113,0.244,70,1665,112,112,29202000.0,9035000.0,193,Nueva
97,3,2.3949976999999976,1,16,3,21,50,143,0.034,53,2,250,125,4117.0,274.658,441,Nueva
102,3,2.3954737000000037,1,43,3,52,52,58,0.034,53,2,111,46,8815.0,361.088,456,Nueva
97,3,2.396034500000006,1,0,1,1,52,1000,0.034,53,1,0,1000,518.5,111.038,466,Nueva
92,3,2.396472199999998,1,3210,396,5519,64,72,0.034,53,238,68,74,1545000.0,82502.0,400,Nueva
92,3,2.4028055000000066,1,37,5,107,51,47,0.034,53,3,28,81,14335.0,402.939,512,Nueva
92,3,2.4040879999999945,1,0,1,1,50,1000,0.034,53,1,0,1000,305.0,120.97,520,Nueva
97,3,2.404564999999998,1,17,14,337,55,42,0.034,53,2,37,117,52948.0,1658.0,434,Nueva
97,3,2.405333000000006,1,1729,294,4043,64,73,0.034,53,124,73,71,1135000.0,60790.0,365,Nueva
92,3,2.4098102000000026,1,0,15,305,56,49,0.034,53,1,45,1000,43889.0,1241.0,478,Nueva
102,3,2.410716700000002,1,112,3,149,50,20,0.034,53,2,27,17,16744.0,431.45,395,Nueva
87,3,2.411667999999999,1,112,1,0,50,0,0.034,53,1,0,8,0.0,137.514,546,Nueva
102,3,2.4121055000000027,1,128,7,153,54,46,0.034,53,6,40,46,21655.0,676.88,420,Nueva
92,3,2.412503500000007,2,17569,2285,20000,82,114,0.248,70,1995,119,113,32950000.0,10827000.0,183,Nueva
97,3,2.4128411999999955,1,2126,309,4974,65,62,0.034,53,160,52,75,1323000.0,71769.0,322,Nueva
97,3,2.418257500000003,1,0,1,1,51,1000,0.034,53,1,0,1000,274.5,149.015,459,Nueva
97,3,2.418741500000003,1,28,4,34,51,118,0.034,53,4,0,142,6710.0,272.844,463,Nueva
87,3,2.419360300000001,1,1871,151,2666,61,57,0.034,53,94,71,50,541955.0,20728.0,396,Nueva
102,3,2.4224615000000043,1,132,194,2704,62,72,0.034,53,13,70,98,717848.0,33829.0,327,Nueva
97,3,2.425842699999997,1,36,3,56,51,54,0.034,53,2,50,55,8906.0,313.92,496,Nueva
97,3,2.4264690000000044,1,21,4,65,52,62,0.034,53,3,23,142,10065.0,408.288,404,Nueva
92,3,2.4270663,1,3410,361,4947,65,73,0.032,53,239,79,70,1398000.0,76798.0,426,Nueva
87,3,2.432494999999996,1,138,20,531,54,38,0.032,53,7,33,50,76769.0,2080.0,435,Nueva
92,3,2.4328412999999998,2,11068,2291,20000,82,115,0.252,71,1224,119,110,34584000.0,12197000.0,266,Nueva
97,3,2.4336120000000037,1,138,1,531,50,2,0.032,53,1,0,7,76769.0,72.134,419,Nueva
87,3,2.4340601999999976,1,5,2,117,51,17,0.032,53,1,9,200,13603.0,363.425,384,Nueva
92,3,2.434873500000002,1,3005,408,5983,66,68,0.032,53,197,70,65,1678000.0,94866.0,375,Nueva
92,3,2.441302999999998,1,94,7,271,52,26,0.032,53,3,22,31,33428.0,900.989,405,Nueva
92,3,2.4420251999999962,1,69,3,82,51,37,0.032,53,2,83,28,9486.0,291.134,373,Nueva
87,3,2.4425589999999957,1,1852,449,6102,66,74,0.032,53,138,73,74,1751000.0,93264.0,335,Nueva
92,3,2.4491102,1,348,41,879,57,47,0.032,53,21,37,60,133620.0,3852.0,430,Nueva
102,3,2.4504537999999982,1,1609,433,5932,67,73,0.032,53,118,72,73,1870000.0,118591.0,301,Nueva
102,3,2.453174499999996,2,68,2321,19999,82,116,0.256,71,8,116,117,29469000.0,9080000.0,201,Nueva
87,3,2.456835000000005,1,297,13,345,52,38,0.032,53,10,62,33,47489.0,1190.0,423,Nueva
87,3,2.4576165000000074,1,3166,399,5514,64,72,0.034,53,209,80,66,1540000.0,81046.0,420,Nueva
87,3,2.463569999999997,1,195,8,220,53,36,0.034,53,7,41,35,27419.0,786.419,401,Nueva
92,3,2.464596500000006,1,26,5,78,52,64,0.034,53,2,57,76,14274.0,562.389,496,Nueva
87,3,2.465117999999997,1,0,2,22,51,91,0.034,53,1,47,1000,4270.0,215.46,415,Nueva
87,3,2.4656517000000022,1,128,7,137,52,51,0.034,53,6,111,46,18880.0,592.023,309,Nueva
97,3,2.4662204999999986,1,1170,358,5165,64,69,0.032,53,79,69,67,1346000.0,68721.0,373,Nueva
92,3,2.4721233,1,1170,1,0,50,0,0.032,53,1,0,0,0.0,169.03,576,Nueva
92,3,2.473382199999996,1,331,23,594,54,39,0.032,53,11,45,33,86681.0,2179.0,495,Nueva
92,3,2.473505699999997,2,10535,2191,20000,80,110,0.256,71,1161,108,110,20921000.0,4861000.0,213,Nueva
102,3,2.474576500000005,1,2001,251,3596,64,70,0.032,53,142,68,70,928054.0,45854.0,404,Nueva
87,3,2.4786661999999993,1,513,19,619,55,31,0.032,53,18,9,35,75152.0,2040.0,512,Nueva
83,3,2.4797651999999957,1,0,1,0,50,0,0.032,53,1,0,1000,213.5,71.877,506,Nueva
87,3,2.480340500000004,1,0,1,1,50,1000,0.032,53,1,0,1000,457.5,119.578,432,Nueva
97,3,2.4812212000000002,1,0,1,0,50,0,0.032,53,1,0,1000,213.5,142.682,557,Nueva
87,3,2.481674500000004,1,132,17,448,55,38,0.032,53,9,25,68,66398.0,1850.0,488,Nueva
87,3,2.482594200000001,1,1747,237,3222,62,74,0.032,53,139,66,79,853909.0,39408.0,365,Nueva
87,3,2.4863055000000074,1,507,39,658,57,59,0.032,53,27,80,53,121543.0,4111.0,476,Nueva
87,3,2.4874036999999944,1,27,2,119,50,17,0.032,53,1,10,37,10645.0,294.624,512,Nueva
87,3,2.4880128,1,82,5,182,51,27,0.032,53,4,10,48,17995.0,432.777,499,Nueva
87,3,2.488741499999996,1,0,2,51,50,39,0.032,53,1,19,1000,5978.0,298.563,403,Nueva
87,3,2.489224700000001,1,174,21,357,57,59,0.032,53,14,38,80,71309.0,2553.0,466,Nueva
92,3,2.4900320000000065,1,1800,239,3581,63,67,0.032,53,115,69,63,884043.0,39689.0,383,Nueva
92,3,2.4938404999999975,2,12233,2158,19998,79,108,0.256,71,1291,111,105,19646000.0,4219000.0,233,Nueva
87,3,2.4942258000000024,1,264,22,415,55,53,0.032,53,17,33,64,68076.0,2165.0,480,Nueva
102,3,2.4955870000000075,1,77,1,77,50,13,0.032,53,1,0,12,7137.0,246.464,600,Nueva
87,3,2.496585500000002,1,4,1,5,50,200,0.032,53,1,0,250,854.0,174.812,638,Nueva
107,3,2.4970288000000025,1,174,12,252,54,48,0.032,53,8,51,45,35197.0,1017.0,490,Nueva
92,3,2.4978865,1,694,251,3582,64,70,0.032,53,56,67,80,958219.0,47355.0,386,Nueva
102,3,2.5019098,1,179,28,592,56,47,0.032,53,8,48,44,94764.0,2758.0,425,Nueva
92,3,2.503215300000001,1,188,17,391,56,43,0.032,53,7,49,37,65697.0,2123.0,488,Nueva
92,3,2.5042529999999985,1,323,43,802,60,54,0.032,53,12,64,37,162016.0,6256.0,424,Nueva
87,3,2.505491499999998,1,678,259,3534,65,73,0.032,53,57,70,84,1051000.0,58008.0,352,Nueva
92,3,2.5094666999999973,1,33,38,564,58,67,0.032,53,4,64,121,134627.0,5558.0,435,Nueva
92,3,2.510816499999997,1,298,16,435,55,37,0.032,53,8,58,26,65362.0,1942.0,502,Nueva
87,3,2.511830499999995,1,477,54,954,58,57,0.032,53,27,56,56,185806.0,6723.0,402,Nueva
87,3,2.513219499999998,1,2040,265,3510,64,75,0.032,53,165,68,80,1044000.0,56030.0,322,Nueva
92,3,2.514175200000004,2,14560,2223,20000,80,111,0.26,71,1614,111,110,24095000.0,6005000.0,186,Nueva
87,3,2.5171913000000004,1,295,38,636,57,60,0.032,53,21,50,71,128466.0,4835.0,423,Nueva
92,3,2.5185023000000015,1,414,29,667,55,43,0.032,53,19,39,45,102145.0,2841.0,512,Nueva
87,3,2.5197073000000003,1,379,42,719,59,58,0.032,53,22,58,58,147406.0,5623.0,343,Nueva
87,3,2.520857499999998,1,1978,293,3558,65,82,0.032,53,173,75,87,1229000.0,77534.0,288,Nueva
87,3,2.524862800000001,1,289,36,572,57,63,0.032,53,18,63,62,118035.0,4281.0,415,Nueva
87,3,2.5258885000000006,1,3,1,4,51,250,0.032,53,1,0,333,823.5,118.965,430,Nueva
87,3,2.526328999999997,1,154,19,276,55,69,0.032,53,11,66,71,57157.0,1971.0,443,Nueva
83,3,2.5271114999999966,1,101,5,156,53,32,0.032,53,3,36,29,18666.0,521.045,353,Nueva
102,3,2.527701999999998,1,60,14,385,56,36,0.032,53,5,27,83,55358.0,1564.0,466,Nueva
92,3,2.528573200000004,1,520,262,3476,65,75,0.032,53,51,71,98,1048000.0,59143.0,311,Nueva
92,3,2.532486200000001,1,511,30,540,57,56,0.032,53,28,71,54,98302.0,3229.0,418,Nueva
87,3,2.5341007000000033,1,87,5,209,51,24,0.032,53,1,32,11,22326.0,561.739,544,Nueva
92,3,2.5345112999999984,2,2092,2071,20000,80,104,0.26,71,226,103,108,17554000.0,3730000.0,227,Nueva
102,3,2.5350211999999956,1,5,3,26,53,115,0.032,53,1,100,200,5734.0,283.833,486,Nueva
92,3,2.5354845000000026,1,6,18,425,55,42,0.032,53,1,40,166,62800.0,1799.0,447,Nueva
92,3,2.5363417000000013,1,407,247,3318,64,74,0.032,53,33,73,81,974750.0,54640.0,360,Nueva
87,3,2.540173799999998,1,312,31,789,56,39,0.032,53,12,39,38,119499.0,3551.0,349,Nueva
92,3,2.542921700000001,1,9,2,15,51,133,0.032,53,2,0,222,2928.0,256.119,555,Nueva
92,3,2.543377999999997,1,9,8,79,54,101,0.032,53,2,85,222,19581.0,824.167,400,Nueva
87,3,2.5441161999999977,1,1525,201,3329,63,60,0.032,53,87,63,57,776255.0,36136.0,338,Nueva
92,3,2.548031999999999,1,20,6,63,54,95,0.032,53,2,93,100,11743.0,415.746,501,Nueva
107,3,2.5485732,1,100,6,123,54,49,0.032,53,4,86,40,19916.0,616.282,433,Nueva
87,3,2.5499182000000005,1,0,2,48,51,42,0.032,53,1,20,1000,7473.0,325.773,595,Nueva
87,3,2.550789700000003,1,68,2,69,51,29,0.032,53,2,0,29,10035.0,367.85,547,Nueva
92,3,2.5514439999999965,1,0,1,12,51,83,0.032,53,1,0,1000,2166.0,183.961,480,Nueva
102,3,2.551884699999995,1,358,53,805,62,66,0.032,53,23,67,64,189466.0,8454.0,383,Nueva
87,3,2.5531245000000027,1,365,63,810,65,78,0.032,53,30,74,82,313235.0,22437.0,319,Nueva
107,3,2.554364200000002,1,143,46,870,59,53,0.032,53,11,48,76,174979.0,6725.0,403,Nueva
92,3,2.554843499999997,2,3884,348,4299,69,81,0.26,71,311,89,80,1608000.0,137417.0,253,Nueva
92,3,2.5558928000000023,1,251,16,427,54,37,0.032,53,12,22,47,58987.0,1688.0,485,Nueva
87,3,2.5573831999999967,1,134,3,144,50,21,0.032,53,2,100,14,14762.0,388.977,662,Nueva
92,3,2.5584957000000017,1,300,14,579,55,24,0.032,53,8,21,26,67680.0,1656.0,558,Nueva
92,3,2.5595242999999996,1,355,60,812,60,74,0.032,53,27,72,76,208620.0,9496.0,374,Nueva
92,3,2.559848500000008,2,1245,1911,20000,79,96,0.26,71,143,94,114,16503000.0,3575000.0,239,Nueva
87,3,2.560772000000007,1,318,128,2013,64,64,0.032,53,26,60,81,578646.0,32348.0,342,Nueva
92,3,2.5634230000000073,1,310,21,607,56,35,0.032,53,12,30,38,85248.0,2338.0,475,Nueva
87,3,2.565064200000002,1,310,1,607,50,2,0.032,53,1,0,3,85248.0,170.115,517,Nueva
87,3,2.565576,1,0,1,0,51,0,0.032,53,1,0,1000,61.0,107.545,458,Nueva
107,3,2.566045199999998,1,334,28,692,56,40,0.032,53,15,36,44,102938.0,2785.0,454,Nueva
92,3,2.5672494999999955,1,1500,147,2093,66,70,0.032,53,98,82,65,668164.0,42696.0,352,Nueva
92,3,2.569783699999995,1,0,41,695,64,59,0.032,53,1,57,1000,138257.0,5042.0,384,Nueva
